raHours	raMins	raSecs	raErrSecs	decDegs	decArcmins	decArcsecs	decErrArcsecs	longitudeDegs	latitudeDegs	nvssStokesIs	stokesIErrs	AvePeakPIs	PIErrs	polarizationPercents	mErrPercents	rotationMeasures	RMErrs
3.0	23.0	54.48720000000279	0.612	28.0	54.0	13.355999999988057	0.5760000000000001	158.9155883658124	-23.11505267227029	0.0097394412567989	nan	0.00034400757000000007	nan	3.527531889424541	nan	56.17135	2.0899978
3.0	24.0	9.528000000002947	5.652	30.0	6.0	7.452000000004375	3.6719999999999993	158.18987447387687	-22.119918647493588	0.0321653574335777	nan	0.0009042868	nan	2.810842942773671	nan	56.457606999999996	0.79044884
3.0	24.0	11.04240000000189	0.10799999999999998	30.0	6.0	2.7000000000052182	0.10799999999999998	158.19546166629812	-22.11773865246178	0.0408540909517391	nan	0.001075264	nan	2.6316130716660084	nan	53.283504	0.6637403000000001
3.0	24.0	11.095200000002876	0.07200000000000001	31.0	5.0	28.895999999993194	0.07200000000000001	157.56408426287058	-21.31944849557909	0.0952307540680409	nan	0.0008892749000000001	nan	0.9336373590815656	nan	70.849396	0.7891368000000001
3.0	24.0	12.10560000000342	1.1520000000000001	29.0	22.0	15.887999999997078	0.972	158.6685782993459	-22.701800347325722	0.0060473201230006	nan	0.00043497367999999995	nan	7.1863686443835535	nan	15.851020000000002	1.7409343999999998
3.0	24.0	15.261600000003313	0.612	29.0	34.0	51.312000000009164	0.5399999999999999	158.54301178247457	-22.526505683600302	0.009887815696313	nan	0.00031653987	nan	3.196571953678463	nan	22.610889999999998	2.2335787
3.0	24.0	18.12000000000168	0.7200000000000001	30.0	42.0	15.515999999985581	0.7200000000000001	157.83182426800948	-21.616695387998835	0.0291227416568497	nan	0.0011485957	nan	3.943516083884523	nan	51.28159	0.627501
3.0	24.0	19.723200000001953	0.14400000000000002	30.0	42.0	5.795999999995445	0.14400000000000002	157.83852233504732	-21.61546914323464	0.0398557865340141	nan	0.0015754142	nan	3.952533840704478	nan	52.647569999999995	0.4584281
3.0	24.0	23.53680000000253	3.168	30.0	52.0	34.96799999999098	4.212	157.7390958328551	-21.46654646884004	0.0098999368556527	nan	0.00035344044000000003	nan	3.5790291715328966	nan	39.67677	1.9283152
3.0	24.0	24.573600000002074	6.516000000000001	29.0	49.0	41.19599999999565	3.6	158.41301191791348	-22.30788172449804	0.0018167273804979998	nan	0.00029713276	nan	16.31904213937541	nan	72.161835	2.736049
3.0	24.0	25.363200000002024	0.396	30.0	52.0	23.124000000004514	0.36000000000000004	157.74684517442367	-21.465331709220692	0.0148741611799037	nan	0.0004472434	nan	3.00474722909932	nan	42.201865999999995	1.5336493
3.0	24.0	33.972000000003106	0.5399999999999999	31.0	41.0	0.0959999999886918	0.504	157.2600661128713	-20.793530050664828	0.0155532111327884	nan	0.0012364038000000001	nan	7.948700797191456	nan	27.209064	0.5804331
3.0	24.0	39.33600000000169	0.7200000000000001	31.0	42.0	3.707999999997753	0.7200000000000001	157.26534211960316	-20.768043748701075	0.0109012889930362	nan	0.0005982191700000001	nan	5.485222340100247	nan	29.675201	1.2092668
3.0	24.0	40.48320000000217	0.828	31.0	28.0	44.68799999999902	0.828	157.4090777729339	-20.944784302250408	0.0098244658942206	nan	0.00051313674	nan	5.220151507624594	nan	45.368946	1.3684016
3.0	24.0	40.57200000000179	1.656	30.0	6.0	34.487999999991246	1.6199999999999999	158.282154963206	-22.047350453579732	0.0021654955077957	nan	0.00032267647	nan	14.88439253477654	nan	37.604088	1.9269009
3.0	24.0	41.93280000000314	1.6920000000000002	28.0	44.0	32.49599999999248	1.908	159.1714818685764	-23.140597625815214	0.0029756257285185	nan	0.0004660931	nan	15.653149701793485	nan	35.52494	1.507241
3.0	24.0	46.21920000000287	0.9	29.0	59.0	19.21200000000937	0.756	158.37752786787485	-22.132347156846237	0.0053380292386167	nan	0.0013779217999999999	nan	25.811414251778263	nan	36.406006	0.49228459999999996
3.0	24.0	46.49520000000308	4.968000000000001	30.0	49.0	43.607999999993865	4.248	157.84048447160717	-21.456232184154572	0.010035792388444001	nan	0.00034065812000000004	nan	3.390239157494048	nan	51.536552	2.0400044999999998
