raHours	raMins	raSecs	raErrSecs	decDegs	decArcmins	decArcsecs	decErrArcsecs	longitudeDegs	latitudeDegs	nvssStokesIs	stokesIErrs	AvePeakPIs	PIErrs	polarizationPercents	mErrPercents	rotationMeasures	RMErrs
9.0	23.0	17.448617576934282	0.0	-21.0	37.0	26.020374456310265	0.0	251.7057453114201	19.932651186107208	1.4800000190734863	0.009999999776482582	0.049400001764297485	0.004100000020116568	3.299999952316284	0.30000001192092896	-141.3000030517578	0.30000001192092896
9.0	57.0	47.897217888728534	0.0	-28.0	38.0	5.622048143531515	0.0	262.8699783026059	20.422519370941504	1.440000057220459	0.009999999776482582	0.03060000017285347	0.005799999926239252	2.0999999046325684	0.4000000059604645	138.30000305175778	0.6000000238418579
10.0	0.0	58.51497182524312	0.0	-19.0	31.0	0.10222330583587791	0.0	256.8078031774748	27.709333879570213	1.1599999666213991	0.019999999552965164	0.06199999898672104	0.0046999999321997174	5.300000190734863	0.4000000059604645	16.399999618530273	0.30000001192092896
10.0	2.0	6.108438326453154	0.0	-26.0	55.0	35.742286241043075	0.0	262.4535617184461	22.339257214252253	0.5899999737739563	0.009999999776482582	0.026499999687075608	0.0044999998062849045	4.5	0.8000000119209291	152.10000610351562	0.4000000059604645
10.0	20.0	59.64507516713411	0.0	-32.0	10.0	30.34340420211379	0.0	269.4054707813949	20.72818212023908	3.0999999046325684	0.009999999776482582	0.04749999940395355	0.006800000090152025	1.5	0.20000000298023224	-75.30000305175781	0.4000000059604645
11.0	3.0	31.836137930762902	0.0	-32.0	51.0	25.546321055952035	0.0	278.11940739969776	24.763497833234034	3.1800000667572017	0.009999999776482582	0.05249999836087227	0.006200000178068875	1.600000023841858	0.20000000298023224	37.5	0.4000000059604645
11.0	10.0	6.533067340079413	0.0	-27.0	29.0	43.426816856450614	0.0	276.88263373142087	30.200761641863185	1.4500000476837158	0.009999999776482582	0.025599999353289604	0.0044999998062849045	1.7999999523162842	0.30000001192092896	-12.5	0.5
12.0	5.0	32.33540282102467	0.0	-26.0	33.0	59.391383558837845	0.0	290.3579587626724	35.18206967479622	4.730000019073486	0.009999999776482582	0.044300001114606864	0.008100000210106373	0.8999999761581421	0.20000000298023224	-35.09999847412109	0.5
12.0	26.0	45.523179292904246	0.0	-32.0	46.0	50.5132801467164	0.0	296.95465728624106	29.804459111840053	1.559999942779541	0.009999999776482582	0.04410000145435333	0.008799999952316284	2.799999952316284	0.6000000238418579	-55.599998474121094	0.6000000238418579
13.0	0.0	25.15225341917855	0.0	-23.0	18.0	26.27640005027814	0.0	305.605304750306	39.5178240145681	4.820000171661377	0.019999999552965164	0.11599999666213988	0.00430000014603138	2.4000000953674316	0.10000000149011612	-25.0	0.10000000149011612
13.0	4.0	59.6787159338858	0.0	-21.0	6.0	53.27683164066116	0.0	307.16421815536165	41.645516452316215	1.850000023841858	0.019999999552965164	0.06289999932050705	0.0044999998062849045	3.4000000953674316	0.20000000298023224	-11.899999618530273	0.30000001192092896
