ID#	Extinction_Index_x	Extinction_Index_y	Ra(deg)	Dec(deg)	Rotation_Measure(rad/m2)	RM_Err(rad/m2)	RA_inExtincFile(degree)	Dec_inExtincFile(degree)	Extinction_Value	Error_Range(pix)	Min_Extinction_Value	Min_Extinction_Ra	Min_Extinction_Dec	Max_Extinction_Value	Max_Extinction_RA	Max_Extinction_dec	Extinction_Observed
63	994	327	51.312760000000004	29.091959999999997	62.327132999999996	2.7666042	51.32139145551146	29.08488421328953	1.674418568611145	2.0	0.8930047154426575	51.271229425473464	29.05598975935806	2.051058530807495	51.32524165615211	29.061207867168825	True
64	990	358	51.319060000000015	29.8315	46.179394	2.9739459999999998	51.30996816180603	29.831055720699883	1.758995532989502	2.0	1.0879578590393066	51.28269088150089	29.82837689531909	2.7553679943084717	51.3138590957484	29.807277808734337	True
65	981	418	51.32284000000001	31.28663	27.203108	1.9176736	51.322195612463716	31.287971702124164	2.440863609313965	2.0	1.6987754106521606	51.31426405826952	31.33589203545752	3.4536209106445312	51.32615776696681	31.264014975998357	True
66	992	324	51.39706	29.026320000000002	24.602392000000002	0.63623834	51.38694026454145	29.019050957212045	1.0894156694412231	2.0	0.9108432531356812	51.35993486415085	29.01646009813682	2.1784307956695557	51.36760419860023	28.96912292118719	True
67	984	369	51.42621000000001	30.10618	28.290134000000002	1.0230142	51.43131398843279	30.108949365849025	7.096508979797363	2.0	2.91120982170105	51.38429224920867	30.05594876118776	7.641725540161133	51.45871804416532	30.111623497893067	True
68	990	330	51.42660000000001	29.166459999999997	22.081966	1.5264218	51.41804251278149	29.166353686619612	0.804385781288147	2.0	0.616728663444519	51.445110780362036	29.168946736329666	2.2301571369171143	51.41038244429444	29.213756429810022	True
69	973	446	51.43404000000002	31.980859999999996	16.710455	2.68187	51.43473790952099	31.98255986662406	1.597557544708252	2.0	0.8523803353309631	51.45490351436177	32.0334910148376	2.2073638439178467	51.49881289885878	31.940135053066026	True
70	989	329	51.46178000000001	29.145970000000002	14.550175	0.74498224	51.448929792555994	29.14524700239469	0.9311642646789551	2.0	0.616728663444519	51.445110780362036	29.168946736329666	2.3683881759643555	51.40247591675782	29.092682622505624	True
71	974	425	51.49614000000002	31.48528	23.760372	1.7891058000000002	51.48958798867722	31.47535873591891	2.758617877960205	2.0	1.8786991834640503	51.53759319665215	31.528920069708196	4.243882179260254	51.44166236296533	31.421807083839333	True
72	989	313	51.50229000000001	28.755129999999998	25.997507000000002	2.527556	51.50972748864504	28.766465972931712	1.1641110181808472	2.0	0.8866176605224609	51.567388826819844	28.747887227692573	2.3552117347717285	51.556085088888565	28.818856102179392	True
